"rho","Observed_Tau","B_final","MC_Status","MC_Elapsed_Sec","MC_Memory_Max_MB","MC_Max_SE_Tau","MC_Max_SE_Xi","Overall_Win_Prob","SE_Overall_Win_Prob","Overall_Loss_Prob","SE_Overall_Loss_Prob","Overall_Tie_Prob","Overall_Net_Benefit","Overall_Win_Ratio","Overall_Win_Odds","Overall_DOOR","Marginal_Win_Prob_E1","SE_Marginal_Win_Prob_E1","Marginal_Loss_Prob_E1","SE_Marginal_Loss_Prob_E1","Conditional_Win_Prob_E2","SE_Conditional_Win_Prob_E2","Conditional_Loss_Prob_E2","SE_Conditional_Loss_Prob_E2","Fixed_SS_from_WR_at_rho0","Theo_Power_NB","Theo_Power_WR","Theo_Power_WO","Theo_Power_DOOR","Emp_Power_NB","Emp_Power_WR","Emp_Power_WO","Emp_Power_DOOR","Type_I_Error_NB","Type_I_Error_WR","Type_I_Error_WO","Type_I_Error_DOOR"
0,0.000266136485747158,250,"CONVERGED",736.708999999999,181.7,0.000546485917283893,9.41486137941337e-05,0.4612705864375,0.000279177940677491,0.3093903790625,0.00024744717660709,0.2293390345,0.151880207375,1.49090152006413,1.35815744119099,0.5759401036875,0.2800122770625,0.000259104638096432,0.1799257770625,0.000202953437696667,0.181258309375,0.000149412910287214,0.129464602,0.000136183270667193,237,0.859537104876832,0.850136304048985,0.859172721693804,0.859537104876833,0.8571,0.8542,0.8544,0.8571,0.0547,0.0525,0.0526,0.0547
0.2,0.126680337618974,250,"CONVERGED",640.759,148,0.000538411238218699,9.26672185167047e-05,0.4558992924375,0.000276773328393317,0.3117607670625,0.00024668818080285,0.2323399405,0.144138525375,1.46233696026962,1.33682676378944,0.5720692626875,0.2800122770625,0.000259104638096432,0.1799257770625,0.000202953437696667,0.175887015375,0.000148342182891714,0.13183499,0.000137956956109311,237,0.822321647969932,0.812175767477057,0.822495680275109,0.822321647969932,0.8209,0.818,0.8183,0.8209,0.0538,0.0519,0.0521,0.0538
0.4,0.25553571520792,250,"CONVERGED",639.078000000001,145.3,0.000506302620260008,9.22456029364527e-05,0.4481004949375,0.000274207569200707,0.3112661121875,0.000244958740707695,0.240633392875,0.13683438275,1.43960578229465,1.31705244049444,0.568417191375,0.2800122770625,0.000259104638096432,0.1799257770625,0.000202953437696667,0.168088217875,0.000147518231347526,0.131340335125,0.00013820814260928,237,0.784024588175385,0.773198777953769,0.784706966921215,0.784024588175385,0.7836,0.7803,0.7806,0.7836,0.0536,0.0513,0.0514,0.0536
0.6,0.389678785963991,250,"CONVERGED",639.858,145.3,0.000442545353546519,9.31149265871735e-05,0.4366689305,0.000270613285032964,0.3070671574375,0.000241898097871954,0.2562639120625,0.1296017730625,1.42206328460535,1.29779879841554,0.56480088653125,0.2800122770625,0.000259104638096432,0.1799257770625,0.000202953437696667,0.1566566534375,0.000146198862654994,0.127141380375,0.000136880718729822,237,0.744495512738058,0.733101687136428,0.745628660760004,0.744495512738058,0.7475,0.744,0.7442,0.7475,0.052,0.0506,0.0507,0.052
0.8,0.533151147187335,250,"CONVERGED",639.339,145.3,0.000324376616479193,9.60055866017508e-05,0.4186419375,0.000265476873712544,0.2966454671875,0.000236577820561611,0.2847125953125,0.1219964703125,1.41125344495957,1.27789517054885,0.56099823515625,0.2800122770625,0.000259104638096432,0.1799257770625,0.000202953437696667,0.1386296604375,0.000142803006605681,0.116719690125,0.000133193977171471,237,0.703596792446712,0.692122499428809,0.705095479740529,0.703596792446713,0.7072,0.7033,0.7034,0.7072,0.0519,0.0507,0.0511,0.0519
