"rho","Observed_Tau","B_final","MC_Status","MC_Elapsed_Sec","MC_Master_Memory_Max_MB","MC_Worker_Memory_Max_MB","MC_Worker_Memory_Sum_Max_MB","MC_Max_SE_Tau","MC_Max_SE_Xi","Overall_Win_Prob","SE_Overall_Win_Prob","Overall_Loss_Prob","SE_Overall_Loss_Prob","Overall_Tie_Prob","Overall_Net_Benefit","Overall_Win_Ratio","Overall_Win_Odds","Overall_DOOR","Marginal_Win_Prob_E1","SE_Marginal_Win_Prob_E1","Marginal_Loss_Prob_E1","SE_Marginal_Loss_Prob_E1","Conditional_Win_Prob_E2","SE_Conditional_Win_Prob_E2","Conditional_Loss_Prob_E2","SE_Conditional_Loss_Prob_E2","Fixed_SS_from_WR_at_rho0","Theo_Power_NB","Theo_Power_WR","Theo_Power_WO","Theo_Power_DOOR","Emp_Power_NB","Emp_Power_WR","Emp_Power_WO","Emp_Power_DOOR","Type_I_Error_NB","Type_I_Error_WR","Type_I_Error_WO","Type_I_Error_DOOR"
0,0.000180884373219137,550,"CONVERGED",2680.702,136.4,7986.2,154837.4,0.00048522877900771,9.90356760180059e-05,0.290960977130682,0.000183481097528147,0.202027438210228,0.000166120277285419,0.50701158465909,0.0889335389204545,1.4402052498825,1.19522953092813,0.544466769460227,0.135006825823864,0.000150237746218964,0.0851572803693183,0.00012136183794427,0.155954151306818,0.000144237713905255,0.116870157840909,0.000120927845498968,480,0.80768955805307,0.850614050796627,0.807901707036452,0.807689558053069,0.8271,0.826,0.8264,0.8271,0.0517,0.0506,0.0507,0.0517
0.8,0.495580436790487,600,"CONVERGED",2846.829,137.2,7986.2,154837.7,0.000505379163999553,9.82300430323094e-05,0.239712491380208,0.000176698342647925,0.17423545078125,0.000150756716150865,0.586052057838542,0.0654770405989583,1.37579631645206,1.14012933537968,0.532738520299479,0.135034779791667,0.000146826242820577,0.0851860297916668,0.000118145448983372,0.104677711588542,0.000118699593286097,0.0890494209895834,0.000104789142207319,480,0.608529370578477,0.675605801966129,0.609347342177933,0.608529370578475,0.6411,0.6384,0.6394,0.6411,0.0511,0.0502,0.0505,0.0511
