"rho","Observed_Tau","B_final","MC_Status","MC_Elapsed_Sec","MC_Master_Memory_Max_MB","MC_Worker_Memory_Max_MB","MC_Worker_Memory_Sum_Max_MB","MC_Max_SE_Tau","MC_Max_SE_Xi","Overall_Win_Prob","SE_Overall_Win_Prob","Overall_Loss_Prob","SE_Overall_Loss_Prob","Overall_Tie_Prob","Overall_Net_Benefit","Overall_Win_Ratio","Overall_Win_Odds","Overall_DOOR","Marginal_Win_Prob_E1","SE_Marginal_Win_Prob_E1","Marginal_Loss_Prob_E1","SE_Marginal_Loss_Prob_E1","Conditional_Win_Prob_E2","SE_Conditional_Win_Prob_E2","Conditional_Loss_Prob_E2","SE_Conditional_Loss_Prob_E2","Fixed_SS_from_WR_at_rho0","Theo_Power_NB","Theo_Power_WR","Theo_Power_WO","Theo_Power_DOOR","Emp_Power_NB","Emp_Power_WR","Emp_Power_WO","Emp_Power_DOOR","Type_I_Error_NB","Type_I_Error_WR","Type_I_Error_WO","Type_I_Error_DOOR"
0,-0.000115163457932242,200,"CONVERGED",1066.414,193.6,7974.4,159484.8,0.00052533681058017,8.90673938483402e-05,0.55470110953125,0.000286934370882356,0.4400744490625,0.000286601134313667,0.00522444140624989,0.11462666046875,1.26047106509578,1.25893406849011,0.557313330234375,0.52869022140625,0.000289171880128041,0.42475327765625,0.00028546659480709,0.026010888125,1.99467075760219e-05,0.01532117140625,1.63850574777591e-05,454,0.850996130766171,0.850763454189793,0.850871927530784,0.85099613076617,0.8501,0.8478,0.8478,0.8501,0.0505,0.0498,0.0498,0.0505
0.8,0.590711750531317,200,"CONVERGED",1055.728,139.1,7974.5,159489.2,0.000343348184949094,8.91754378691547e-05,0.5533253615625,0.000287006454535479,0.438087079296875,0.00028647257828946,0.00858755914062509,0.115238282265625,1.26304880401993,1.26049563392213,0.557619141132813,0.52869022140625,0.000289171880128041,0.42475327765625,0.00028546659480709,0.02463514015625,1.95855909177044e-05,0.013333801640625,1.53941026593153e-05,454,0.854710994348525,0.854352996806783,0.854554860813658,0.854710994348524,0.8545,0.8525,0.8525,0.8545,0.0506,0.0497,0.0497,0.0506
