"N_sp","Scenario","D3_Threshold","Latent_rho_12","Latent_rho_13","Latent_rho_23","Observed_Tau_12","Observed_Tau_13","Observed_Tau_23","B_converged","MC_Status","MC_Elapsed_Sec","MC_Max_SE_Tau","MC_Max_SE_Xi","Overall_Win_Prob","SE_Overall_Win_Prob","Overall_Loss_Prob","SE_Overall_Loss_Prob","Overall_Tie_Prob","Overall_Net_Benefit","Overall_Win_Ratio","Overall_Win_Odds","Overall_DOOR","Marginal_Win_Prob_E1","Marginal_Loss_Prob_E1","Marginal_Tie_Prob_E1","Conditional_Win_Prob_E2","Conditional_Loss_Prob_E2","Conditional_Tie_Prob_E2","Conditional_Win_Prob_E3","Conditional_Loss_Prob_E3","Conditional_Tie_Prob_E3","Fixed_SS_Per_Group","Fixed_N_Per_Group","Theo_Power_NB","Theo_Power_WR","Theo_Power_WO","Theo_Power_DOOR","Emp_Power_NB","Emp_Power_WR","Emp_Power_WO","Emp_Power_DOOR","Type_I_Error_NB","Type_I_Error_WR","Type_I_Error_WO","Type_I_Error_DOOR"
2000,"Independent",0,0,0,0,-0.00060532964369156,0.00162732604258656,-0.000274187407423095,2000,"CONVERGED",1212.14,0.000992553772868585,5.3511633351032e-05,0.534641237,0.000204918252790787,0.465358763,0.000204918252790787,7.7715611723761e-16,0.0692824739999999,1.14887970208912,1.14887970208912,0.534641237,0.0985323129999999,0.0816300418750001,0.819837645125,0.227371314593121,0.16939998952942,0.603228695877459,0.504906614335332,0.495093385664666,1.40307342177751e-15,1244,1244,0.850070388514255,0.850027955478001,0.850027955478001,0.850070388514256,0.8455,0.8443,0.8443,0.8455,0.0487,0.0485,0.0485,0.0487
2000,"C-index/Kendall (Direct input)",0,-0.2211,0.5173,-0.1032,-0.146472246636647,0.551537141741075,-0.0589739533839544,1300,"CONVERGED",768.36,0.000996362895949631,6.70845818208929e-05,0.5309017025,0.000251123879141625,0.4690982975,0.000251123879141625,4.44089209850063e-16,0.0618034049999998,1.13174936965104,1.13174936965104,0.5309017025,0.0986676623076923,0.0817639288461538,0.819568408846154,0.216475312832137,0.163052985360147,0.620471701807716,0.501097716706321,0.498902283293679,1.09162392444452e-16,1244,1244,0.761831843796973,0.762042589713378,0.762042589713377,0.76183184379697,0.7668,0.7659,0.7659,0.7668,0.0533,0.0528,0.0528,0.0533
2000,"C-index/Kendall (Calibrated)",0,-0.304077066752203,0.491584349122258,-0.174673380662003,-0.210352939898871,0.526739849442868,-0.10045966977668,1550,"CONVERGED",921.664,0.000984160154475165,6.00800814873308e-05,0.530410690645162,0.000235463732126671,0.469589309354838,0.000235463732126671,-2.77555756156289e-16,0.0608213812903235,1.12952037041449,1.12952037041449,0.530410690645162,0.0982145401612903,0.081323441935484,0.820462017903226,0.212597423749233,0.159494615051288,0.62790796119948,0.500350798992019,0.499649201007982,-6.46512631087006e-16,1244,1244,0.748457388970238,0.748701644441598,0.748701644441598,0.748457388970235,0.7521,0.7513,0.7513,0.7521,0.0512,0.0509,0.0509,0.0512
